epoch,loss_a,loss_b
0,0.47023361921310425,1.2528862953186035
1,0.11564555019140244,0.3986058235168457
2,0.027843689545989037,0.38493284583091736
3,0.5531654357910156,1.3082032203674316
4,0.7196605801582336,0.1752314567565918
